Place,Class,lat,long
"Mendocino County, California",Class B,39.5500194,-123.438353
"Mendocino County, California",Class B,39.5500194,-123.438353
"Mendocino County, California",Class B,39.5500194,-123.438353
"Mendocino County, California",Class B,39.5500194,-123.438353
"Mendocino County, California",Class A,39.5500194,-123.438353
"Mendocino County, California",Class B,39.5500194,-123.438353
"Mendocino County, California",Class A,39.5500194,-123.438353
"Modoc County, California",Class B,41.4565165,-120.629366
"Modoc County, California",Class B,41.4565165,-120.629366
"Modoc County, California",Class A,41.4565165,-120.629366
"Mono County, California",Class A,37.9218608,-118.9528645
"Mono County, California",Class A,37.9218608,-118.9528645
"Mono County, California",Class B,37.9218608,-118.9528645
"Mono County, California",Class B,37.9218608,-118.9528645
"Mono County, California",Class A,37.9218608,-118.9528645
"Mono County, California",Class B,37.9218608,-118.9528645
"Mono County, California",Class B,37.9218608,-118.9528645
"Mono County, California",Class B,37.9218608,-118.9528645
"Mono County, California",Class B,37.9218608,-118.9528645
"Mono County, California",Class B,37.9218608,-118.9528645
"Mono County, California",Class A,37.9218608,-118.9528645
"Mono County, California",Class B,37.9218608,-118.9528645
"Mono County, California",Class B,37.9218608,-118.9528645
"Mono County, California",Class B,37.9218608,-118.9528645
"Mono County, California",Class A,37.9218608,-118.9528645
"Mono County, California",Class A,37.9218608,-118.9528645
"Monterey County, California",Class B,36.6002236,-121.8947489
"Monterey County, California",Class B,36.6002236,-121.8947489
"Monterey County, California",Class B,36.6002236,-121.8947489
"Monterey County, California",Class A,36.6002236,-121.8947489
"Napa County, California",Class B,38.5024689,-122.2653887
"Nevada County, California",Class A,39.1346666,-121.1710389
"Nevada County, California",Class A,39.1346666,-121.1710389
"Nevada County, California",Class A,39.1346666,-121.1710389
"Nevada County, California",Class A,39.1346666,-121.1710389
"Nevada County, California",Class A,39.1346666,-121.1710389
"Nevada County, California",Class B,39.1346666,-121.1710389
"Nevada County, California",Class A,39.1346666,-121.1710389
"Nevada County, California",Class A,39.1346666,-121.1710389
"Nevada County, California",Class B,39.1346666,-121.1710389
"Nevada County, California",Class B,39.1346666,-121.1710389
"Nevada County, California",Class A,39.1346666,-121.1710389
"Placer County, California",Class A,39.0915751,-120.8039474
"Placer County, California",Class B,39.0915751,-120.8039474
"Placer County, California",Class B,39.0915751,-120.8039474
"Placer County, California",Class A,39.0915751,-120.8039474
"Placer County, California",Class A,39.0915751,-120.8039474
"Placer County, California",Class B,39.0915751,-120.8039474
"Plumas County, California",Class B,39.99268319999999,-120.8039474
"Plumas County, California",Class A,39.99268319999999,-120.8039474
"Plumas County, California",Class B,39.99268319999999,-120.8039474
"Plumas County, California",Class B,39.99268319999999,-120.8039474
"Plumas County, California",Class B,39.99268319999999,-120.8039474
"Plumas County, California",Class B,39.99268319999999,-120.8039474
"Plumas County, California",Class B,39.99268319999999,-120.8039474
"Riverside County, California",Class B,33.6825587,-115.4733554
"Riverside County, California",Class A,33.6825587,-115.4733554
"Riverside County, California",Class A,33.6825587,-115.4733554
"Riverside County, California",Class B,33.6825587,-115.4733554
"Riverside County, California",Class A,33.6825587,-115.4733554
"San Bernardino County, California",Class A,34.9592083,-116.419389
"San Bernardino County, California",Class B,34.9592083,-116.419389
"San Bernardino County, California",Class B,34.9592083,-116.419389
"San Bernardino County, California",Class B,34.9592083,-116.419389
"San Bernardino County, California",Class B,34.9592083,-116.419389
"San Bernardino County, California",,34.9592083,-116.419389
"San Bernardino County, California",Class A,34.9592083,-116.419389
"San Bernardino County, California",Class B,34.9592083,-116.419389
"San Bernardino County, California",Class B,34.9592083,-116.419389
"San Bernardino County, California",Class B,34.9592083,-116.419389
"San Bernardino County, California",Class A,34.9592083,-116.419389
"San Diego County, California",Class B,33.0933809,-116.6081653
"San Diego County, California",Class B,33.0933809,-116.6081653
"San Diego County, California",Class A,33.0933809,-116.6081653
"San Diego County, California",Class A,33.0933809,-116.6081653
"San Diego County, California",Class A,33.0933809,-116.6081653
"San Diego County, California",Class A,33.0933809,-116.6081653
"San Diego County, California",Class B,33.0933809,-116.6081653
"San Diego County, California",Class B,33.0933809,-116.6081653
"San Luis Obispo County, California",Class B,35.3102296,-120.4357631
"Santa Barbara County, California",Class A,34.4208267,-119.6984037
"Santa Barbara County, California",Class B,34.4208267,-119.6984037
"Santa Cruz County, California",Class A,37.04539949999999,-121.9579573
"Santa Cruz County, California",,37.04539949999999,-121.9579573
"Santa Cruz County, California",Class B,37.04539949999999,-121.9579573
"Shasta County, California",Class A,40.7908864,-121.8474493
"Shasta County, California",Class A,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class A,40.7908864,-121.8474493
"Shasta County, California",Class A,40.7908864,-121.8474493
"Shasta County, California",Class A,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class A,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class A,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class A,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class A,40.7908864,-121.8474493
"Shasta County, California",Class A,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class B,40.7908864,-121.8474493
"Shasta County, California",Class A,40.7908864,-121.8474493
"Sierra County, California",Class B,39.5532845,-120.2512728
"Sierra County, California",Class A,39.5532845,-120.2512728
"Sierra County, California",Class B,39.5532845,-120.2512728
"Siskiyou County, California",Class B,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class B,41.7743261,-122.5770126
"Siskiyou County, California",Class B,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class B,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class B,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class B,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class B,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class B,41.7743261,-122.5770126
"Siskiyou County, California",Class B,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Siskiyou County, California",Class A,41.7743261,-122.5770126
"Sonoma County, California",Class A,38.5779555,-122.9888319
"Sonoma County, California",Class B,38.5779555,-122.9888319
"Sonoma County, California",Class B,38.5779555,-122.9888319
"Sonoma County, California",Class A,38.5779555,-122.9888319
"Sonoma County, California",Class A,38.5779555,-122.9888319
"Stanislaus County, California",Class A,37.5090711,-120.9876321
"Stanislaus County, California",Class A,37.5090711,-120.9876321
"Sutter County, California",Class A,39.0219764,-121.6739371
"Tehama County, California",Class A,40.0982197,-122.174605
"Tehama County, California",Class B,40.0982197,-122.174605
"Tehama County, California",Class B,40.0982197,-122.174605
"Tehama County, California",Class A,40.0982197,-122.174605
"Tehama County, California",Class A,40.0982197,-122.174605
"Trinity County, California",Class A,40.6329485,-123.0622553
"Trinity County, California",Class A,40.6329485,-123.0622553
"Trinity County, California",Class B,40.6329485,-123.0622553
"Trinity County, California",Class A,40.6329485,-123.0622553
"Trinity County, California",Class B,40.6329485,-123.0622553
"Trinity County, California",Class A,40.6329485,-123.0622553
"Trinity County, California",Class A,40.6329485,-123.0622553
"Trinity County, California",Class B,40.6329485,-123.0622553
"Trinity County, California",Class B,40.6329485,-123.0622553
"Trinity County, California",Class B,40.6329485,-123.0622553
"Trinity County, California",Class B,40.6329485,-123.0622553
"Trinity County, California",Class A,40.6329485,-123.0622553
"Trinity County, California",Class A,40.6329485,-123.0622553
"Trinity County, California",Class B,40.6329485,-123.0622553
"Trinity County, California",Class B,40.6329485,-123.0622553
"Trinity County, California",Class B,40.6329485,-123.0622553
"Trinity County, California",Class A,40.6329485,-123.0622553
"Trinity County, California",Class A,40.6329485,-123.0622553
"Trinity County, California",Class A,40.6329485,-123.0622553
"Tulare County, California",Class A,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class A,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class B,36.1341739,-118.8596804
"Tulare County, California",Class A,36.1341739,-118.8596804
"Tuolumne County, California",Class A,38.029655,-119.9740534
"Tuolumne County, California",,38.029655,-119.9740534
"Tuolumne County, California",Class A,38.029655,-119.9740534
"Tuolumne County, California",Class A,38.029655,-119.9740534
"Tuolumne County, California",Class A,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class A,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class A,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class A,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class A,38.029655,-119.9740534
"Tuolumne County, California",Class A,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class A,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
"Tuolumne County, California",Class A,38.029655,-119.9740534
"Tuolumne County, California",Class A,38.029655,-119.9740534
"Tuolumne County, California",Class B,38.029655,-119.9740534
